state	from	to	time
7470000	Michigan	Washington	4.075631662424681
7470000	Texas	California	87.74637054651963
7470000	California	Texas	71.47673916785962
7470000	California	Washington	7.421294215718174
7470000	Washington	Idaho	5.818020403611042
7470000	Washington	Idaho	28.788699613301297
7470000	Virginia	NewJersey	9.96324475854913
7470000	Michigan	Iowa	8.765226051418818
7470000	Texas	Arizona	9.01245066873343
7470000	Texas	Mississippi	5.179817436559871
7470000	Texas	Virginia	4.970797914612588
7470000	California	Texas	10.245512463289785
7470000	Indiana	Virginia	103.93884904221197
7470000	Virginia	Georgia	96.12862757903517
7470000	Georgia	Florida	60.449291736548446
7470000	Texas	Tennessee	3.4069316849505418
7470000	Florida	Georgia	8.793296588747102
7470000	California	Washington	70.59493936978593
7470000	Arizona	California	11.878218180033318
7470000	Arizona	Texas	6.339871171348842
7470000	Virginia	Georgia	16.91954026386418
7470000	Georgia	Virginia	16.268035606066583
7470000	California	Texas	6.906503054917693
7470000	Arizona	California	27.654093557380072
7470000	Virginia	Tennessee	5.749398094402956
7470000	California	Arizona	10.801521317382862
7470000	Washington	Michigan	20.380778116255343
7470000	Michigan	Virginia	18.429587435843224
7470000	Virginia	Indiana	19.11125275563047
7470000	Virginia	NewJersey	5.435652421388894
7470000	Texas	California	8.075520690024238
7470000	California	Washington	16.39456445912872
7470000	Texas	California	6.982445418649585
7470000	Texas	Arizona	111.75298919693019
7470000	Texas	California	26.599434152215633
7470000	California	Arizona	10.719976297436661
7470000	Texas	California	12.347467368907246
7470000	California	Arizona	1.4973405199113485
7470000	Texas	Virginia	36.313311121404354
7470000	Indiana	Virginia	80.08394407675478
7470000	Washington	Idaho	8.979196064505457
7480000	California	Washington	11.19743749477751
7480000	NewJersey	Virginia	12.578656693015528
7480000	Texas	Virginia	10.19502643195636
7480000	Virginia	Georgia	6.397753689879736
7480000	Texas	Tennessee	11.419655787311362
7480000	Tennessee	Texas	3.7550625015947694
7480000	Texas	Tennessee	6.733817835459164
7480000	California	Washington	2.029104032736276
7480000	California	Arizona	0.9460873100312082
7480000	Texas	California	2.0027016271443543
7480000	Arizona	Texas	2.778704036245822
7480000	Virginia	Indiana	3.1112291595086656
7480000	Texas	Tennessee	2.970544863545556
7480000	Virginia	Indiana	8.720474490787081
7480000	Texas	California	26.972018278489962
7480000	California	Indiana	4.507825802785931
7480000	Florida	Georgia	1.059441988518881
7480000	Washington	California	11.395221976752623
7480000	Texas	Tennessee	7.544024491661411
7480000	California	Washington	4.3290641102784875
7480000	California	Arizona	44.78880746306648
7480000	California	Arizona	11.705632062184556
7480000	Washington	Michigan	6.295003362459099
7480000	Texas	Virginia	4.4751702684285535
7480000	Virginia	Georgia	0.5456530698601121
7480000	Washington	Idaho	9.06223248196127
7480000	Virginia	Indiana	3.2272840367965197
7480000	Virginia	Tennessee	1.0287843197618223
7480000	Texas	Tennessee	2.2829839133856673
7480000	Tennessee	Virginia	0.46180042282426426
7480000	Texas	California	1.509811060237491
7480000	California	Arizona	3.2776624580449734
7480000	Washington	Idaho	2.172856967159687
7480000	Virginia	Michigan	1.6581432719314444
7480000	Texas	Tennessee	3.02717022353437
7480000	Virginia	Georgia	2.6986020761703964
7480000	NewJersey	Virginia	2.955836154090208
7480000	California	Arizona	0.4975594159746741
7480000	Texas	Michigan	4.441049150299207
7480000	Michigan	Iowa	2.2801292623725944
7480000	Washington	Michigan	23.433029658022747
7480000	Michigan	Washington	19.327575190223456
7480000	Washington	Michigan	9.529356803371996
7480000	Virginia	Indiana	2.2165416515315863
7480000	Texas	Arizona	3.654935084662762
7480000	Texas	Tennessee	1.5785375412749931
7480000	California	Washington	91.3765294248069
7480000	Washington	Idaho	64.09324451215141
7480000	Michigan	Virginia	1.2340135967878925
7480000	Virginia	Tennessee	0.8622841944979632
7480000	Virginia	NewJersey	2.096292040849823
7480000	Virginia	Indiana	3.336744823663043
7480000	Virginia	Tennessee	5.50352528764751
7480000	Michigan	Iowa	3.73246423978998
7480000	Michigan	Washington	1.6809376291693163
7480000	Virginia	Georgia	0.676337897461058
7480000	Texas	Florida	19.805604693060044
7480000	Texas	Tennessee	4.582088157687602
7480000	California	Texas	22.04846835483647
7480000	Texas	California	16.332359514841514
7480000	Arizona	Texas	4.987817834645702
7480000	California	Texas	15.039959679842376
7480000	Texas	Arizona	14.50781497897456
7480000	Virginia	Indiana	6.397837985227954
7480000	Arizona	Texas	1.5020341089077562
7480000	California	Arizona	35.61682017406483
7480000	Arizona	Texas	2.074434614038
7480000	Texas	Michigan	2.550183552938493
7480000	Florida	Georgia	2.911996174004202
7480000	Florida	Texas	3.4194264005923145
7480000	Virginia	Texas	7.159540636627891
7480000	Texas	Tennessee	24.997793661794606
7480000	Tennessee	Texas	18.306805469090197
7480000	California	Indiana	1.7299210924936084
7480000	Virginia	Texas	10.728417045933783
7480000	California	Indiana	3.131882030922095
7480000	Texas	California	1.0640183004592618
7480000	Virginia	Georgia	2.519875028569583
7480000	Virginia	Texas	2.761472023675748
7480000	Texas	Michigan	2.7314815646593824
7480000	Florida	Georgia	2.101564655457027
7480000	Texas	Florida	7.531720746253498
7480000	California	Texas	2.5216678103984966
7480000	Virginia	Michigan	5.398572649367374
7480000	California	Washington	110.74338963717602
7480000	Washington	California	39.0645855146324
7480000	California	Washington	28.104506392723405
7480000	Washington	California	27.462789464512937
7480000	Arizona	Texas	2.845353299802241
7480000	Texas	Florida	75.16132485089346
7480000	California	Texas	129.14367734565738
7480000	Texas	Virginia	10.8256888874201
7480000	Virginia	NewJersey	20.554457944961122
7480000	Washington	California	114.1782457574384
7480000	California	Texas	130.57780415828535
7480000	Texas	Florida	117.85367075381367
7480000	Texas	Arizona	4.267601460370136
7480000	California	Texas	10.028047963929264
7480000	Texas	Tennessee	7.204140549484552
7480000	Texas	Florida	27.045145790322252
7480000	California	Texas	11.925149270407234
7480000	Texas	Florida	10.755727908794809
7480000	Texas	Tennessee	115.83472182625223
7480000	Texas	California	15.163880767247264
7480000	California	Arizona	5.518550214449402
7480000	Arizona	Texas	103.36614729508385
7480000	Texas	California	14.391881513213535
7480000	Texas	California	8.353383542654933
7480000	Virginia	Georgia	4.908459366499368
7480000	Arizona	California	10.787240436095649
7480000	Texas	California	6.665851755503124
7480000	Texas	Virginia	10.303976711998018
7480000	Tennessee	Virginia	22.00840465851123
7480000	Michigan	Iowa	5.36520835136021
7480000	Virginia	Texas	6.472700223082066
7480000	California	Texas	17.749382793710623
7480000	Texas	California	16.644484170725327
7480000	Washington	California	38.765839286216064
7480000	California	Texas	165.042792543525
7480000	Texas	California	152.09102243565525
7480000	California	Texas	119.95392444357137
7480000	Texas	Tennessee	92.1673636467873
7480000	Tennessee	Texas	60.569495894899646
7480000	California	Arizona	119.37959832222657
7480000	Arizona	California	110.47484248167024
7480000	California	Arizona	74.45867781207832
7480000	Tennessee	Texas	50.476390278101945
7480000	Virginia	Indiana	14.591546313219085
7480000	California	Texas	100.49959574442536
7480000	Texas	California	79.79315125350988
7480000	Virginia	Indiana	5.508776147088154
7480000	California	Washington	6.283520305673102
7480000	Washington	Idaho	6.2771517433092665
7480000	Washington	Idaho	45.639343812623935
7480000	Michigan	Virginia	14.600106628967376
7480000	Michigan	Washington	3.356386669045994
7480000	California	Arizona	10.996635614171273
7480000	Virginia	NewJersey	4.734535423346747
7480000	Texas	Mississippi	1.9984009399693683
7480000	California	Texas	4.519431098750475
7480000	Texas	California	4.972975821267785
7480000	Texas	Tennessee	114.96391312362078
7480000	Tennessee	Virginia	84.01627986512209
7480000	Virginia	Texas	78.1182458279433
7480000	Texas	Florida	57.92131683675039
7480000	Florida	Texas	48.34102831995014
7480000	Texas	Florida	35.62496132976698
7480000	Texas	Tennessee	5.981506651480798
7480000	Florida	Georgia	5.419909940518162
7480000	Texas	California	95.68582341170882
7480000	California	Washington	75.41442945723674
7480000	Texas	Virginia	20.579094162866525
7480000	California	Texas	6.353443957342984
7480000	California	Washington	131.38694115423414
7480000	Texas	Florida	32.42280887628439
7480000	Virginia	Michigan	22.93281993080722
7480000	California	Arizona	172.6858765776424
7480000	Virginia	Tennessee	4.32002051338365
7480000	California	Texas	70.42015285097443
7480000	Texas	Arizona	68.52475496727092
7480000	Texas	Virginia	27.830860003194406
7480000	Florida	Texas	20.719585164588345
7480000	California	Washington	13.313372457353397
7480000	Texas	California	24.444754283532617
7480000	California	Arizona	9.571948749206253
7480000	Washington	California	41.8742163452081
7480000	California	Arizona	3.1286856848609554
7480000	Texas	Virginia	43.80366952545958
7480000	Arizona	California	123.16481700842579
7480000	California	Texas	120.01358220060168
7480000	Washington	Idaho	15.410288436930664
7480000	Washington	California	36.72088620260379
7480000	California	Texas	32.758374850248074
7480000	Texas	Virginia	20.49904042005084
7490000	California	Washington	9.329948768654464
7490000	NewJersey	Virginia	11.228999387631504
7490000	Texas	Virginia	7.058882260220944
7490000	California	Texas	3.6499377946406892
7490000	Texas	Arizona	10.67580325525712
7490000	Arizona	Texas	3.0067328540904317
7490000	Virginia	Georgia	1.4389537646071693
7490000	Virginia	Tennessee	2.43667975382463
7490000	Texas	Tennessee	6.121431997768353
7490000	Michigan	Texas	1.0651366207401436
7490000	California	Washington	0.052419151240232775
7490000	California	Arizona	5.966530370322681
7490000	Arizona	Texas	1.0936180190933418
7490000	Virginia	Indiana	16.077665279667677
7490000	Texas	Tennessee	3.8019000124140474
7490000	California	Texas	3.6256967135601386
7490000	Texas	Tennessee	3.3413702248563917
7490000	Virginia	Indiana	10.758895171893071
7490000	Florida	Georgia	2.5130132722532936
7490000	California	Arizona	44.44516900613284
7490000	Arizona	California	13.589540710843703
7490000	Texas	Tennessee	1.7143897989647474
7490000	California	Washington	4.554702000775039
7490000	California	Arizona	5.975157294429465
7490000	Washington	Michigan	3.6240528781570243
7490000	Texas	Florida	3.374916042535256
7490000	Florida	Georgia	2.0239425053182867
7490000	Washington	Idaho	12.689254696899159
7490000	Virginia	Indiana	8.992460055891257
7490000	Texas	Arizona	0.17645944745272146
7490000	Virginia	Tennessee	2.485124894823501
7490000	Texas	Tennessee	2.084646406149262
7490000	Texas	Virginia	4.103981380556482
7490000	Texas	California	1.7045477128492532
7490000	California	Arizona	5.629116805012114
7490000	Washington	Idaho	10.91052734819989
7490000	Virginia	Michigan	1.6912512580657406
7490000	Texas	Tennessee	2.837803068161521
7490000	Texas	Florida	3.9134649125697356
7490000	Florida	Georgia	2.8520126959376753
7490000	NewJersey	Virginia	3.2092710006172536
7490000	California	Arizona	0.9810195293026651
7490000	Michigan	Iowa	2.4264445898925158
7490000	California	Texas	46.51014918797855
7490000	Texas	Michigan	29.47109464823936
7490000	Virginia	Indiana	15.498964321307495
7490000	Texas	Arizona	1.1627494953785427
7490000	Texas	Tennessee	6.529738160536787
7490000	Washington	Idaho	33.152102111705986
7490000	Michigan	Texas	0.5271355853569482
7490000	Texas	Tennessee	0.3945798698921722
7490000	Virginia	NewJersey	0.7807917043792765
7490000	Texas	Michigan	7.522027851219018
7490000	Michigan	Virginia	4.851256302730002
7490000	Virginia	Indiana	0.0025984823410674096
7490000	Virginia	Tennessee	5.127901906871112
7490000	Michigan	Iowa	5.025746152199386
7490000	Virginia	Georgia	2.5258445930171334
7490000	Texas	Florida	11.225992500482562
7490000	Texas	Tennessee	3.2941298698265866
7490000	Arizona	Texas	2.363341795017437
7490000	Virginia	Indiana	5.005422759003638
7490000	Arizona	Texas	4.22625017001502
7490000	Texas	Michigan	2.950102063045761
7490000	Florida	Georgia	4.189858506473591
7490000	Florida	Texas	2.7718334171854444
7490000	Virginia	Texas	8.791609127687144
7490000	California	Texas	20.234422746980353
7490000	California	Indiana	7.732764019383724
7490000	Texas	Florida	11.357098066475205
7490000	Virginia	Texas	12.469929408257615
7490000	California	Indiana	3.029991242758581
7490000	Texas	California	1.0890368620824797
7490000	Virginia	Georgia	6.993148800095882
7490000	Virginia	Texas	2.6335156962170796
7490000	Texas	Michigan	4.757928713872184
7490000	Florida	Georgia	2.165780832382693
7490000	Texas	Florida	3.7926961448505763
7490000	California	Texas	2.994424826475094
7490000	Indiana	Virginia	7.440077637002897
7490000	Virginia	Michigan	4.5376041477797475
7490000	Arizona	California	105.18174035238638
7490000	Arizona	Texas	125.79654061343493
7490000	California	Texas	59.76585740581417
7490000	Texas	California	54.21397646842342
7490000	Virginia	NewJersey	17.227964216604235
7490000	California	Washington	124.52843812441262
7490000	Arizona	Texas	160.26346701791329
7490000	Texas	Florida	104.73134455509134
7490000	Texas	Tennessee	7.022992274263319
7490000	Texas	Florida	12.45861194894498
7490000	Texas	Michigan	120.66652537846683
7490000	Texas	California	16.333959210022773
7490000	California	Texas	41.47359158447737
7490000	Texas	Florida	33.03327153879633
7490000	California	Arizona	5.981422352945771
7490000	Arizona	Texas	155.6187317650645
7490000	Texas	Florida	136.11146393412906
7490000	Washington	California	98.29690463509924
7490000	Virginia	Georgia	5.2603677898707435
7490000	Texas	Arizona	5.137964890410808
7490000	Virginia	Tennessee	3.4413851721614055
7490000	Texas	Virginia	7.885900536187851
7490000	California	Washington	59.580178924765214
7490000	Michigan	Iowa	4.837381104402869
7490000	Arizona	California	15.249980464567455
7490000	Virginia	Michigan	6.693217861316995
7490000	Arizona	Texas	40.79107254359391
7490000	California	Arizona	97.80597151321768
7490000	Virginia	Michigan	18.61433460952949
7490000	Virginia	Indiana	34.95546290542884
7490000	Michigan	Virginia	99.78540913455534
7490000	Michigan	Washington	5.353903792410722
7490000	Virginia	Indiana	4.315877896701389
7490000	California	Idaho	3.8095452582862253
7490000	Arizona	California	147.46206091171598
7490000	California	Texas	55.42745154928863
7490000	California	Washington	47.82671059082786
7490000	Washington	Idaho	39.03789624733738
7490000	Virginia	NewJersey	8.743449225525596
7490000	Texas	Mississippi	1.8059401494821419
7490000	California	Texas	3.726596317026753
7490000	Florida	Texas	9.840866055991171
7490000	Texas	Florida	25.334302031427015
7490000	Florida	Georgia	5.494356722789777
7490000	California	Washington	62.94627111341064
7490000	Arizona	California	13.009951008531075
7490000	California	Texas	5.177918543017091
7490000	California	Arizona	66.31079356594998
7490000	Virginia	Tennessee	2.2971946408773647
7490000	California	Washington	21.77865886940029
7490000	Texas	California	10.412024934085721
7490000	California	Texas	10.351746176909403
7490000	Virginia	Michigan	17.54529669565479
7490000	Arizona	California	89.24999517430864
7490000	California	Arizona	9.415611301265939
7490000	Indiana	Virginia	23.788343890248896
7490000	California	Arizona	3.42104631776305
7490000	California	Indiana	44.91205026635091
7490000	Indiana	Virginia	44.69526509675658
7490000	Michigan	Texas	62.57198615481419
7490000	Texas	Virginia	58.50389049815759
7490000	Arizona	California	124.649870318505
7490000	Washington	Idaho	4.81216336944105
7490000	Washington	Michigan	34.20158795860788
7490000	Michigan	Virginia	23.26535799453279
7500000	California	Washington	7.820327694294706
7500000	Texas	Virginia	5.789227342593149
7500000	Virginia	Georgia	4.0316482519138805
7500000	Virginia	Tennessee	5.313504480080112
7500000	Florida	Georgia	1.6625215321086277
7500000	Texas	Tennessee	1.8688148872507284
7500000	California	Texas	3.402555248455416
7500000	California	Washington	2.311931361276287
7500000	California	Arizona	5.852599796331918
7500000	Virginia	Indiana	9.925709840112209
7500000	Texas	Tennessee	3.080160374562526
7500000	California	Texas	2.7403213211612916
7500000	Texas	Tennessee	1.1259155205870408
7500000	Virginia	Indiana	7.220106503522736
7500000	Florida	Georgia	1.0424392205034105
7500000	Texas	Tennessee	10.841658010239538
7500000	California	Washington	6.568580765225384
7500000	Washington	Michigan	0.8118780589473309
7500000	Texas	Florida	1.2931809303510846
7500000	Florida	Georgia	0.06253011191998326
7500000	Washington	Idaho	6.899971334277115
7500000	Texas	Arizona	0.0038985209212878402
7500000	Virginia	Tennessee	5.163473637794846
7500000	Texas	Tennessee	0.18206107615037626
7500000	Texas	Virginia	3.7788035474704573
7500000	Texas	California	2.5739372334132575
7500000	California	Arizona	4.500662879097494
7500000	Washington	Idaho	7.562348621186105
7500000	Virginia	Michigan	1.5015732516427054
7500000	Texas	Tennessee	2.1874977039694197
7500000	California	Washington	13.630928116299266
7500000	Virginia	Georgia	4.999680575355419
7500000	NewJersey	Virginia	1.0936923618750345
7500000	California	Arizona	1.0292467004602384
7500000	Texas	Virginia	2.8974729414082416
7500000	Virginia	Michigan	1.1807429091352324
7500000	Michigan	Iowa	0.14510881101946893
7500000	Washington	Michigan	8.121005114846177
7500000	Virginia	Indiana	5.680452666068358
7500000	Texas	Arizona	0.9022108046555528
7500000	Texas	Tennessee	0.21183582622714558
7500000	Arizona	California	106.97968521974782
7500000	California	Washington	74.65776161504348
7500000	Washington	Idaho	31.007063662974147
7500000	Michigan	Virginia	2.1776193355703914
7500000	Virginia	Tennessee	1.0577876304945861
7500000	Virginia	NewJersey	0.3369973447669441
7500000	Virginia	Indiana	3.0028280402194785
7500000	Virginia	Tennessee	0.1814337396778054
7500000	Michigan	Iowa	2.422433381367605
7500000	Virginia	Georgia	0.6424874046987052
7500000	Texas	Florida	5.119084316013932
7500000	Texas	Tennessee	4.520876250435689
7500000	Florida	Georgia	1.0283892985969856
7500000	Texas	Tennessee	4.504730687277631
7500000	Arizona	California	15.079104178972386
7500000	Virginia	Indiana	1.1857200681989621
7500000	Texas	Michigan	2.6452496751206063
7500000	Florida	Georgia	3.3134762956632207
7500000	Florida	Texas	4.861700334242609
7500000	Virginia	Texas	2.262171414949284
7500000	Arizona	Texas	6.87982748400912
7500000	California	Indiana	2.192296682031335
7500000	Texas	Florida	12.1884871611509
7500000	Virginia	Texas	8.088511206567865
7500000	California	Indiana	3.1863753739691965
7500000	Virginia	Georgia	4.252850647350549
7500000	Virginia	Texas	2.1874278282835053
7500000	Texas	Michigan	2.8725346364495046
7500000	Florida	Georgia	3.7363146810970718
7500000	Texas	Florida	2.4005631503295097
7500000	California	Texas	2.8107704060404455
7500000	Arizona	California	137.9967191384236
7500000	Arizona	California	43.62820552455774
7500000	Texas	Virginia	11.597782329604344
7500000	Arizona	Texas	145.902488537868
7500000	Texas	Virginia	114.88899329668595
7500000	Virginia	Texas	102.78221240405065
7500000	Texas	Florida	90.15675645799143
7500000	Florida	Georgia	73.0242970198666
7500000	Georgia	Florida	56.713341531049366
7500000	Florida	Georgia	46.00206914241136
7500000	Georgia	Florida	28.02722371194073
7500000	California	Arizona	200.34682724845632
7500000	Arizona	California	114.6401669163113
7500000	Arizona	California	80.66743190129999
7500000	Virginia	NewJersey	13.26539117026757
7500000	California	Texas	9.141302071871023
7500000	Virginia	Indiana	5.911670938448399
7500000	Arizona	California	3.54020582978539
7500000	Arizona	Texas	3.3583433605279653
7500000	Texas	California	15.008211071179009
7500000	Texas	Florida	18.764432960341196
7500000	California	Texas	155.93073226859272
7500000	Texas	Florida	150.52778910488482
7500000	Texas	Arizona	6.844896807692733
7500000	Virginia	Tennessee	3.71445299441576
7500000	Michigan	Iowa	2.219886487494603
7500000	Arizona	California	10.619123413511337
7500000	Texas	Florida	17.117025928572257
7500000	Virginia	Texas	4.715514581824489
7500000	Arizona	California	20.736402832799186
7500000	California	Washington	56.29022805916475
7500000	Indiana	Virginia	23.896255409204706
7500000	Arizona	California	63.19479406312725
7500000	California	Indiana	35.31529523593041
7500000	Michigan	Washington	3.8401329173366143
7500000	Indiana	Michigan	16.911857204292502
7500000	California	Washington	3.2748771330406825
7500000	Washington	Idaho	3.005623261252195
7500000	Washington	Idaho	21.67006929075426
7500000	Virginia	Georgia	6.136360441821137
7500000	California	Texas	8.41483274080268
7500000	Florida	Texas	7.0184040816419
7500000	Indiana	Virginia	6.867246933123239
7500000	Virginia	NewJersey	5.162398480190613
7500000	Texas	Mississippi	5.168969016160985
7500000	Texas	Virginia	13.916304702435564
7500000	California	Texas	5.342570639913474
7500000	Florida	Texas	28.368258623968586
7500000	Arizona	California	122.20989754406496
7500000	California	Texas	77.66803957529126
7500000	Texas	Florida	52.56119011549835
7500000	Texas	California	90.30672515260497
7500000	California	Washington	65.76206172114411
7500000	Arizona	California	12.364737183023305
7500000	California	Texas	4.8034739303469935
7500000	California	Texas	111.28071418402784
7500000	Texas	California	105.95090910474345
7500000	California	Texas	71.56688766512988
7500000	Texas	Virginia	57.557114345656984
7500000	Virginia	Texas	28.612367044511622
7500000	Arizona	California	174.5996831204621
7500000	Virginia	Tennessee	2.1818535297178103
7500000	Arizona	Texas	6.0371182702568325
7500000	Texas	Tennessee	3.782035909674766
7500000	Texas	Arizona	49.31909727756561
7500000	California	Arizona	200.54700651170256
7500000	California	Washington	17.83327834626335
7500000	Texas	California	10.736290054597545
7500000	California	Arizona	7.930362144321439
7500000	California	Washington	46.65497873221052
7500000	California	Arizona	4.049906016980402
7500000	Texas	Virginia	40.33351262920851
7500000	Arizona	Texas	87.01758932398837
7500000	Texas	Virginia	80.24626105508051
7500000	Virginia	Texas	67.11997324140488
7500000	Texas	Virginia	26.045203098944697
7500000	California	Texas	127.75829525575165
7500000	California	Arizona	2.502939057990597
7500000	Washington	Idaho	3.550041929615073
7500000	Washington	Michigan	26.22794085926459
7500000	Michigan	Virginia	15.921784510326194
7510000	California	Washington	8.992107595152767
7510000	Texas	Virginia	7.185010852834532
7510000	Arizona	Texas	3.748391818158084
7510000	Texas	Virginia	7.814790013322319
7510000	Virginia	Georgia	2.6408000307793493
7510000	Texas	Tennessee	4.417477735449956
7510000	Texas	Tennessee	10.243345318928535
7510000	California	Texas	3.0382527493895015
7510000	California	Washington	2.534743595030215
7510000	California	Arizona	4.216441027763421
7510000	Virginia	Indiana	11.08473811929203
7510000	Texas	Tennessee	3.1084896286543744
7510000	California	Texas	2.363577033237931
7510000	Texas	Tennessee	1.8518297740269638
7510000	Virginia	Indiana	6.366999213244638
7510000	Florida	Georgia	4.708120989595506
7510000	Washington	California	53.885027969520905
7510000	Texas	Tennessee	14.268257366760835
7510000	California	Washington	3.4602823916494385
7510000	California	Arizona	40.54740602570073
7510000	Washington	Michigan	5.641604733248422
7510000	Texas	Virginia	1.1032810975478293
7510000	Virginia	Georgia	0.5362949797188381
7510000	Washington	Idaho	2.4453564621956403
7510000	Texas	Arizona	0.0476268181535362
7510000	Virginia	Tennessee	1.8265863466278018
7510000	Texas	Tennessee	0.7101339616712803
7510000	Texas	Virginia	0.9101563488482718
7510000	Arizona	California	1.0209247837633102
7510000	California	Arizona	4.226077659612211
7510000	Washington	Idaho	12.469902160299272
7510000	Virginia	Texas	4.458667528019662
7510000	Texas	Michigan	2.4327691162974507
7510000	Texas	Tennessee	0.6302778471351846
7510000	Virginia	Georgia	1.0440317361284954
7510000	NewJersey	Virginia	3.6195395467319234
7510000	California	Arizona	2.1854608324058105
7510000	Texas	Michigan	0.7426815443211385
7510000	Michigan	Iowa	0.6381088839376011
7510000	Washington	Michigan	8.46022550486056
7510000	Virginia	Indiana	6.4809501127515174
7510000	Texas	Tennessee	4.237592728929425
7510000	California	Washington	53.42930824255997
7510000	Washington	Idaho	22.255482586426844
7510000	Michigan	Texas	2.162174779924921
7510000	Texas	Tennessee	2.066155725315649
7510000	Virginia	NewJersey	8.865301054566212
7510000	Virginia	Indiana	5.990798244735501
7510000	Virginia	Tennessee	2.9456053239048785
7510000	Michigan	Iowa	3.6550776419161117
7510000	Virginia	Georgia	1.3607748029724598
7510000	Texas	Florida	2.42959355227965
7510000	Texas	Tennessee	2.2863143516341395
7510000	Virginia	Indiana	12.882350039735705
7510000	Arizona	Texas	3.1440903535570355
7510000	Texas	Michigan	4.542902747997977
7510000	Florida	Georgia	6.712220785354575
7510000	Florida	Texas	3.8749765166427395
7510000	Virginia	Texas	8.996323510705972
7510000	California	Indiana	7.464158616144485
7510000	Texas	Florida	4.851391954113808
7510000	Virginia	Texas	1.9766158404876517
7510000	Texas	Virginia	1.8634560049874525
7510000	Virginia	Texas	5.173243823258845
7510000	California	Indiana	2.939756130699414
7510000	Virginia	Georgia	7.23466006253822
7510000	Virginia	Texas	3.799693637633335
7510000	Texas	Michigan	2.1987166346656917
7510000	Florida	Georgia	2.547021549652076
7510000	Texas	Florida	5.234692656935211
7510000	California	Texas	2.622666710244731
7510000	Arizona	Texas	3.3766402528490396
7510000	Texas	Florida	69.19037709214287
7510000	Florida	Georgia	53.542194156654574
7510000	Georgia	Florida	46.52460943870268
7510000	Florida	Georgia	43.386360594556734
7510000	Georgia	Florida	19.832032618848093
7510000	Arizona	Texas	126.7216153479628
7510000	Arizona	California	68.92283529313961
7510000	California	Arizona	64.70427077116722
7510000	Arizona	California	51.194663230341945
7510000	Texas	Virginia	8.38780383809124
7510000	Arizona	California	109.88578193091664
7510000	California	Texas	76.71018095943128
7510000	Texas	Florida	48.040305279666356
7510000	California	Washington	93.25536292034404
7510000	Texas	Arizona	95.99183969335246
7510000	Arizona	Texas	50.0698517844877
7510000	Virginia	NewJersey	13.796846330921586
7510000	Texas	Tennessee	5.597000291292019
7510000	Texas	Virginia	112.99855508600815
7510000	Virginia	Indiana	112.31905391202181
7510000	Virginia	Indiana	4.797767590126812
7510000	Arizona	California	3.466888688856579
7510000	Arizona	Texas	5.695876081704881
7510000	Arizona	California	13.66344148869276
7510000	Texas	California	15.910650804237259
7510000	Texas	Florida	44.329262761809154
7510000	California	Arizona	136.48169961588673
7510000	Arizona	California	110.25526223092999
7510000	California	Texas	80.81297171952312
7510000	Texas	California	17.38467814714204
7510000	California	Texas	14.362476115423048
7510000	California	Texas	10.603530091644602
7510000	Virginia	Tennessee	5.467676253815801
7510000	Michigan	Washington	59.582321613279944
7510000	Texas	Virginia	10.156048464386227
7510000	Indiana	Virginia	29.489529007011413
7510000	Michigan	Iowa	7.32193349617564
7510000	Texas	Florida	11.783748327397483
7510000	Texas	Arizona	4.218402602480603
7510000	Virginia	Texas	4.310234660585106
7510000	Washington	California	41.43272173772233
7510000	California	Arizona	181.4534117159693
7510000	Arizona	Texas	25.613471185197113
7510000	California	Arizona	133.15583544394187
7510000	Michigan	Washington	8.356865443300576
7510000	Indiana	Michigan	16.337232373515768
7510000	California	Washington	3.584006078067732
7510000	Washington	Idaho	3.4064043284069427
7510000	Washington	Idaho	41.19141346373224
7510000	California	Texas	4.421645916035028
7510000	Florida	Texas	7.483355862183728
7510000	Texas	Arizona	5.395095188949153
7510000	Virginia	Georgia	5.837637919597972
7510000	Indiana	Virginia	7.669772635260896
7510000	Virginia	NewJersey	6.569679077838792
7510000	Texas	Mississippi	4.975640299830195
7510000	Arizona	California	196.58645960352868
7510000	Texas	Michigan	66.66598692278318
7510000	Michigan	Texas	5.333369171233393
7510000	Texas	Arizona	110.33844463861631
7510000	Arizona	Texas	99.42633937643154
7510000	Texas	Florida	51.96317595814385
7510000	Texas	Michigan	98.30297200316652
7510000	California	Texas	4.667708108225553
7510000	Arizona	California	120.37408489545474
7510000	California	Arizona	15.010980758070877
7510000	Virginia	Tennessee	2.750695214162146
7510000	Texas	Arizona	21.70475798533973
7510000	Arizona	California	18.563146411233525
7510000	Indiana	Virginia	25.41166765187095
7510000	Texas	California	15.449682186702505
7510000	Texas	California	7.763566353417147
7510000	Texas	California	40.21316417339055
7510000	Florida	Georgia	10.516508238092669
7510000	California	Arizona	10.207298474067914
7510000	Washington	California	33.584575547657984
7510000	California	Arizona	3.7866368967257005
7510000	California	Washington	21.614774361833806
7510000	Texas	Virginia	36.096030895773296
7510000	California	Texas	158.14001127485372
7510000	Texas	Michigan	115.71709151901857
7510000	Michigan	Texas	106.63702326505353
7510000	Washington	Idaho	2.73459655721745
7510000	Michigan	Texas	55.54410708859675
7510000	Texas	Virginia	34.7791481141179
7520000	California	Washington	8.206912041284424
7520000	NewJersey	Virginia	3.2498955978678126
7520000	Texas	Virginia	8.614037821623459
7520000	Virginia	Georgia	4.364410244537447
7520000	Texas	Tennessee	1.935069086106707
7520000	Florida	Georgia	3.7861884987879604
7520000	Texas	Tennessee	10.186712217765617
